timestamp,open,high,low,close,volume
2017-06-30 00:00:00+00:00,70.58909090909091,71.01459999999999,69.83572727272727,70.51818181818182,28761266.954545453
2017-07-31 00:00:00+00:00,71.841,75.10549499999999,69.4965,72.01050000000001,23499840.5
2017-08-31 00:00:00+00:00,72.7095652173913,73.19608260869565,72.28518695652174,72.81695652173913,19329274.04347826
2017-09-30 00:00:00+00:00,74.3755,74.786,73.89099999999999,74.34450000000001,18857082.55
2017-10-31 00:00:00+00:00,77.87681818181818,78.34931818181818,77.52977272727273,77.93954545454545,20533514.5
2017-11-30 00:00:00+00:00,83.67285714285715,84.08772380952381,83.15845238095238,83.71761904761904,20134087.714285713
2017-12-31 00:00:00+00:00,84.8455,85.409915,84.163255,84.7585,23346002.45
2018-01-31 00:00:00+00:00,89.9852380952381,90.65748571428571,89.37214285714286,90.07523809523809,27406650.57142857
2018-02-28 00:00:00+00:00,91.33684210526316,92.76497368421053,90.05162105263157,91.3678947368421,38167741.2631579
2018-03-31 00:00:00+00:00,93.22238095238096,94.21283809523808,91.88566666666667,92.89904761904762,35918688.52380952
2018-04-30 00:00:00+00:00,93.53476190476191,94.47149523809523,92.06238095238095,93.2147619047619,31837292.19047619
2018-05-31 00:00:00+00:00,96.64636363636363,97.53523181818181,95.97718636363635,96.98136363636364,23159063.09090909
2018-06-30 00:00:00+00:00,100.66666666666667,101.33282380952382,99.85742857142857,100.56190476190477,28717470.80952381
2018-07-31 00:00:00+00:00,104.57,105.4557142857143,103.66480476190476,104.63857142857142,27147500.714285713
2018-08-31 00:00:00+00:00,108.39956521739131,109.20295652173914,107.85060434782609,108.68434782608695,19868833.652173914
2018-09-30 00:00:00+00:00,112.08473684210527,112.94551578947369,111.2117105263158,112.23789473684211,25292835.94736842
2018-10-31 00:00:00+00:00,109.79608695652173,111.03212173913043,107.74283043478262,109.20739130434782,40342495.217391305
2018-11-30 00:00:00+00:00,107.19857142857143,108.4716619047619,105.85751428571427,107.29809523809524,34301643.0
2018-12-31 00:00:00+00:00,104.99473684210527,106.5388052631579,102.57165789473684,104.39368421052632,49719894.10526316
2019-01-31 00:00:00+00:00,103.95857142857143,104.97736666666667,102.85132857142857,104.13523809523811,34110635.85714286
2019-02-28 00:00:00+00:00,107.5,108.45104736842104,106.90198421052632,107.9278947368421,24701822.736842107
2019-03-31 00:00:00+00:00,114.96809523809523,115.905,114.08494285714286,115.13380952380952,28096970.666666668
2019-04-30 00:00:00+00:00,122.59095238095237,123.36731904761903,121.93316666666666,122.79476190476191,20680812.04761905
2019-05-31 00:00:00+00:00,126.20727272727272,127.39621363636364,125.25094090909091,126.34636363636363,24898739.818181816
2019-06-30 00:00:00+00:00,132.0195,133.10750000000002,130.85018499999998,131.994,25437535.3
2019-07-31 00:00:00+00:00,138.27318181818183,139.0270409090909,137.12696818181817,138.1027272727273,22060541.636363637
2019-08-31 00:00:00+00:00,136.4618181818182,137.61234545454545,134.89924545454548,136.37636363636364,26632119.90909091
2019-09-30 00:00:00+00:00,138.301,139.089145,136.98967499999998,138.1155,23934841.95
2019-10-31 00:00:00+00:00,139.54478260869564,140.39434347826088,138.2917347826087,139.22934782608695,24503623.826086957
2019-11-30 00:00:00+00:00,147.8735,148.553625,147.1548,148.0955,19667123.9
2019-12-31 00:00:00+00:00,153.99333333333334,154.77047142857143,153.1642857142857,154.1795238095238,21560464.666666668
2020-01-31 00:00:00+00:00,163.97095238095238,164.97988095238094,162.69295714285713,163.99904761904762,26671201.714285713
2020-02-29 00:00:00+00:00,178.59684210526316,181.3599947368421,175.78985789473685,178.71947368421053,46736716.94736842
2020-03-31 00:00:00+00:00,151.86818181818182,157.5449909090909,147.59863636363636,152.55409090909092,73383480.31818181
2020-04-30 00:00:00+00:00,169.22333333333333,171.33380476190476,166.3662,169.0395238095238,46945628.61904762
2020-05-31 00:00:00+00:00,182.279,184.501255,180.26803,182.3425,34470329.45
2020-06-30 00:00:00+00:00,191.95181818181817,194.66590909090908,189.86559545454546,192.69954545454547,34779701.09090909
2020-07-31 00:00:00+00:00,207.1222727272727,209.35500000000002,204.25590909090909,207.08045454545453,35034201.18181818
2020-08-31 00:00:00+00:00,213.80761904761906,216.27818571428574,211.76261904761907,214.35333333333332,32980418.904761903
2020-09-30 00:00:00+00:00,209.5690476190476,212.47475238095237,205.6964380952381,208.80714285714285,36650972.85714286
2020-10-31 00:00:00+00:00,213.05545454545455,215.41340454545454,210.67905,212.89045454545456,28735093.545454547
2020-11-30 00:00:00+00:00,214.1755,216.45774999999998,211.853675,214.13899999999998,28734265.85
2020-12-31 00:00:00+00:00,217.64068181818183,219.52816363636364,216.00927727272727,217.9631818181818,27092342.136363637
2021-01-31 00:00:00+00:00,222.0221052631579,224.57209999999998,219.52387894736842,221.97526315789472,34190279.684210524
2021-02-28 00:00:00+00:00,239.6121052631579,241.9671105263158,237.4515789473684,240.0668421052632,25851127.36842105
2021-03-31 00:00:00+00:00,233.83999999999997,236.28925217391304,231.50606956521736,233.67434782608697,31578446.652173914
2021-04-30 00:00:00+00:00,254.73190476190476,256.99399523809524,252.89345238095237,255.59238095238098,25799561.666666668
2021-05-31 00:00:00+00:00,247.66,249.4744,245.737,247.3935,24163449.75
2021-06-30 00:00:00+00:00,258.285,260.35666363636363,256.87519545454546,259.0184090909091,23092307.272727273
2021-07-31 00:00:00+00:00,281.0347619047619,283.0254761904762,278.9948714285714,281.502380952381,24828476.61904762
